Collection date,Site,Subsite,Species,Growth Stage,Replicate,Wet weight in canister,Dry weight in canister,Canister weight,Wet Wt,Dry Wt,Water Wt,LFM,Concern,Notes,Notes,
5/1/2013,Tunnel Road,,ADFA, Current growth,Sample #2,93.7,84.3,68.3,25.4,16,9.4,0.59,,,,
5/1/2013,Tunnel Road,,ADFA, Old growth,Sample #2,104.7,86.4,68.4,36.3,18,18.3,1.02,,,,
5/1/2013,Tunnel Road,,CEBE, Old growth,Sample #1,89.5,80.7,68.1,21.4,12.6,8.8,0.7,,,,
5/1/2013,Tunnel Road,,CEBE, Current growth,Sample #1,121.1,96.8,67.6,53.5,29.2,24.3,0.83,,,,
5/1/2013,Tunnel Road,,CEBE, Old growth,Sample #2,94.1,84.1,68.9,25.2,15.2,10,0.66,,,,
5/1/2013,Tunnel Road,,CEBE, Current growth,Sample #2,118.9,97.2,67.6,51.3,29.6,21.7,0.73,,,,
5/16/2013,Painted Cave,,ADFA, Old growth,Sample #1,117.7,97.4,67.7,50,29.7,20.3,0.68,,,,
5/16/2013,Painted Cave,,ADFA, Current growth,Sample #1,97.6,84.5,67.5,30.1,17,13.1,0.77,,,,
5/16/2013,Painted Cave,,ADFA, Old growth,Sample #2,120,98.2,69,51,29.2,21.8,0.75,,,,
5/16/2013,Painted Cave,,ADFA, Current growth,Sample #2,117.7,94.7,68.4,49.3,26.3,23,0.87,,,,
5/16/2013,Painted Cave,,CEME, Old growth,Sample #1,88.5,80.8,68.8,19.7,12,7.7,0.64,,,,
5/16/2013,Painted Cave,,CEME, Current growth,Sample #1,126.4,98.9,68.6,57.8,30.3,27.5,0.91,,,,
5/16/2013,Painted Cave,,CEME, Old growth,Sample #2,114.8,97.9,68.7,46.1,29.2,16.9,0.58,,,,
5/16/2013,Painted Cave,,CEME, Current growth,Sample #2,127.2,99.7,68.5,58.7,31.2,27.5,0.88,,,,
5/30/2013,Painted Cave,,ADFA, Old growth,Sample #1,118.2,98.6,67.8,50.4,30.8,19.6,0.64,,,,
5/30/2013,Painted Cave,,ADFA, Current growth,Sample #1,108.8,91.3,67.6,41.2,23.7,17.5,0.74,,,,
5/30/2013,Painted Cave,,ADFA, Old growth,Sample #2,101.6,88.8,68.9,32.7,19.9,12.8,0.64,,,,
5/30/2013,Painted Cave,,ADFA, Current growth,Sample #2,104.3,88.9,68.5,35.8,20.4,15.4,0.75,,,,
5/30/2013,Painted Cave,,CEME, Old growth,Sample #1,110.9,95.6,68.8,42.1,26.8,15.3,0.57,,,,
5/30/2013,Painted Cave,,CEME, Current growth,Sample #1,127.5,102.5,68.7,58.8,33.8,25,0.74,,,,
5/30/2013,Painted Cave,,CEME, Old growth,Sample #2,98.6,88.2,68.6,30,19.6,10.4,0.53,,,,
5/30/2013,Painted Cave,,CEME, Current growth,Sample #2,110.4,93.1,68.5,41.9,24.6,17.3,0.7,,,,
5/30/2013,Tunnel Road,,ADFA, Old growth,Sample #1,121.3,100,68.4,52.9,31.6,21.3,0.67,,,,
5/30/2013,Tunnel Road,,ADFA, Old growth,Sample #1,109.6,91.9,68.1,41.5,23.8,17.7,0.74,,,,
5/30/2013,Tunnel Road,,ADFA, Current growth,Sample #1,117,95.6,67.7,49.3,27.9,21.4,0.77,,,,
5/30/2013,Tunnel Road,,ADFA, Current growth,Sample #1,107.6,89,67.4,40.2,21.6,18.6,0.86,,,,
5/30/2013,Tunnel Road,,ADFA, Old growth,Sample #2,99.1,87.2,68.4,30.7,18.8,11.9,0.63,,,,
5/30/2013,Tunnel Road,,ADFA, Old growth,Sample #2,81.2,76.1,68.3,12.9,7.8,5.1,0.65,,,,
5/30/2013,Tunnel Road,,ADFA, Current growth,Sample #2,92.6,82.8,68.3,24.3,14.5,9.8,0.68,,,,
5/30/2013,Tunnel Road,,ADFA, Current growth,Sample #2,90.6,80.9,68,22.6,12.9,9.7,0.75,,,,
5/30/2013,Tunnel Road,,CEBE, Old growth,Sample #1,107.6,91.7,68.1,39.5,23.6,15.9,0.67,,,,
5/30/2013,Tunnel Road,,CEBE, Old growth,Sample #1,105.8,90.4,67.9,37.9,22.5,15.4,0.68,,,,
5/30/2013,Tunnel Road,,CEBE, Current growth,Sample #1,124.2,99.5,67.4,56.8,32.1,24.7,0.77,,,,
5/30/2013,Tunnel Road,,CEBE, Current growth,Sample #1,131.4,102.7,67.5,63.9,35.2,28.7,0.82,,,,
5/30/2013,Tunnel Road,,CEBE, Old growth,Sample #2,90.4,82.3,68.7,21.7,13.6,8.1,0.6,,,,
5/30/2013,Tunnel Road,,CEBE, Current growth,Sample #2,102.9,89.1,67.7,35.2,21.4,13.8,0.64,,,,
5/30/2013,Tunnel Road,,CEBE, Old growth,Sample #2,91.9,82.6,68.5,23.4,14.1,9.3,0.66,,,,
5/30/2013,Tunnel Road,,CEBE, Current growth,Sample #2,114.3,94.3,67.4,46.9,26.9,20,0.74,,,,
6/14/2013,Painted Cave,,ADFA, Old growth,Sample #1,105,90.8,67.8,37.2,23,14.2,0.62,,,,
6/14/2013,Painted Cave,,ADFA, Current growth,Sample #1,99,86.2,67.7,31.3,18.5,12.8,0.69,,,,
6/14/2013,Painted Cave,,ADFA, Old growth,Sample #2,116.8,98.5,69,47.8,29.5,18.3,0.62,,,,
6/14/2013,Painted Cave,,ADFA, Current growth,Sample #2,104.5,89.5,68.4,36.1,21.1,15,0.71,,,,
6/14/2013,Painted Cave,,CEME, Old growth,Sample #1,110,95.1,68.8,41.2,26.3,14.9,0.57,,,,
6/14/2013,Painted Cave,,CEME, Current growth,Sample #1,126.5,102.5,68.4,58.1,34.1,24,0.7,,,,
6/14/2013,Painted Cave,,CEME, Old growth,Sample #2,120.2,101.8,68.6,51.6,33.2,18.4,0.55,,,,
6/14/2013,Painted Cave,,CEME, Current growth,Sample #2,112.9,94.9,68.5,44.4,26.4,18,0.68,,,,
6/14/2013,Tunnel Road,,ADFA, Old growth,Sample #1,104.8,90.1,68.2,36.6,21.9,14.7,0.67,,,,
6/14/2013,Tunnel Road,,ADFA, Current growth,Sample #1,102,87.3,67.5,34.5,19.8,14.7,0.74,,,,
6/14/2013,Tunnel Road,,ADFA, Old growth,Sample #2,98,86.7,68.4,29.6,18.3,11.3,0.62,,,,
6/14/2013,Tunnel Road,,ADFA, Current growth,Sample #2,123.2,100.7,68.3,54.9,32.4,22.5,0.69,,,,
6/14/2013,Tunnel Road,,CEBE, Old growth,Sample #1,102.7,89.7,68.2,34.5,21.5,13,0.6,,,,
6/14/2013,Tunnel Road,,CEBE, Current growth,Sample #1,116.6,96.6,67.4,49.2,29.2,20,0.68,,,,
6/14/2013,Tunnel Road,,CEBE, Old growth,Sample #2,110.3,94.9,68.5,41.8,26.4,15.4,0.58,,,,
6/14/2013,Tunnel Road,,CEBE, Current growth,Sample #2,126.2,103.3,67.6,58.6,35.7,22.9,0.64,,,,
7/2/2013,Painted Cave,,ADFA,,Sample #1,110.2,93.8,67.4,42.8,26.4,16.4,0.62,,,,
7/2/2013,Painted Cave,,ADFA,,Sample #2,101.5,88.1,67.7,33.8,20.4,13.4,0.66,,,,
7/2/2013,Painted Cave,,ADFA,,Sample #3,99.8,87.9,68.8,31,19.1,11.9,0.62,,,,
7/2/2013,Painted Cave,,ADFA,,Sample #4,101.6,88.2,68.5,33.1,19.7,13.4,0.68,,,,
7/2/2013,Painted Cave,,CEME,,Sample #1,107.3,92.9,68.4,38.9,24.5,14.4,0.59,,,,
7/2/2013,Painted Cave,,CEME,,Sample #2,114.1,97.6,68.7,45.4,28.9,16.5,0.57,,,,
7/2/2013,Painted Cave,,CEME,,Sample #3,108.8,93.4,68.4,40.4,25,15.4,0.62,,,,
7/2/2013,Painted Cave,,CEME,,Sample #4,121.7,101.9,68.8,52.9,33.1,19.8,0.6,,,,
7/2/2013,Tunnel Road,,ADFA,,Sample #1,113.4,95.1,68.3,45.1,26.8,18.3,0.68,,,,
7/2/2013,Tunnel Road,,ADFA,,Sample #2,120.6,99.8,67.5,53.1,32.3,20.8,0.64,,,,
7/2/2013,Tunnel Road,,CEBE,,Sample #1,119,99.3,68.4,50.6,30.9,19.7,0.64,,,,
7/2/2013,Tunnel Road,,CEBE,,Sample #2,109.2,93.7,68.2,41,25.5,15.5,0.61,,,,
7/17/2013,Painted Cave,,ADFA,,Sample #1,95.9,85.9,67.4,28.5,18.5,10,0.54,,,,
7/17/2013,Painted Cave,,ADFA,,Sample #2,105.1,91.2,67.7,37.4,23.5,13.9,0.59,,,,
7/17/2013,Painted Cave,,ADFA,,Sample #3,98.2,87.3,68.9,29.3,18.4,10.9,0.59,,,,
7/17/2013,Painted Cave,,ADFA,,Sample #4,102.9,90.2,68.5,34.4,21.7,12.7,0.59,,,,
7/17/2013,Painted Cave,,CEME,,Sample #1,92.9,84,68.4,24.5,15.6,8.9,0.57,,,,
7/17/2013,Painted Cave,,CEME,,Sample #2,94.3,85.2,68.7,25.6,16.5,9.1,0.55,,,,
7/17/2013,Painted Cave,,CEME,,Sample #3,103.8,90.6,68.4,35.4,22.2,13.2,0.59,,,,
7/17/2013,Painted Cave,,CEME,,Sample #4,96,86.1,68.7,27.3,17.4,9.9,0.57,,,,
7/17/2013,Tunnel Road,,ADFA,,Sample #1,117.2,97,68.2,49,28.8,20.2,0.7,,,,
7/17/2013,Tunnel Road,,ADFA,,Sample #2,84.5,78.1,67.5,17,10.6,6.4,0.6,,,,
7/17/2013,Tunnel Road,,CEBE,,Sample #1,103,90,68.4,34.6,21.6,13,0.6,,,,
7/17/2013,Tunnel Road,,CEBE,,Sample #2,97.2,86.7,68.3,28.9,18.4,10.5,0.57,,,,
7/30/2013,Painted Cave,,ADFA,,Sample #1,105.7,91.8,67.4,38.3,24.4,13.9,0.57,,,,
7/30/2013,Painted Cave,,ADFA,,Sample #2,113.4,95.2,67.6,45.8,27.6,18.2,0.66,,,,
7/30/2013,Painted Cave,,ADFA,,Sample #3,116.5,99,68.8,47.7,30.2,17.5,0.58,,,,
7/30/2013,Painted Cave,,ADFA,,Sample #4,103.7,90.7,68.4,35.3,22.3,13,0.58,,,,
7/30/2013,Painted Cave,,CEME,,Sample #1,108.1,93.8,68.3,39.8,25.5,14.3,0.56,,,,
7/30/2013,Painted Cave,,CEME,,Sample #2,112.6,97.2,68.6,44,28.6,15.4,0.54,,,,
7/30/2013,Painted Cave,,CEME,,Sample #3,117.5,100.3,68.3,49.2,32,17.2,0.54,,,,
7/30/2013,Painted Cave,,CEME,,Sample #4,113,97.4,68.8,44.2,28.6,15.6,0.55,,,,
7/30/2013,Tunnel Road,,ADFA,,Sample #1,122.8,101,68.2,54.6,32.8,21.8,0.66,,,,
7/30/2013,Tunnel Road,,ADFA,,Sample #2,110.2,93.4,67.5,42.7,25.9,16.8,0.65,,,,
7/30/2013,Tunnel Road,,CEBE,,Sample #1,118.5,99.5,68.4,50.1,31.1,19,0.61,,,,
7/30/2013,Tunnel Road,,CEBE,,Sample #2,107.9,93.3,68.2,39.7,25.1,14.6,0.58,,,,
8/14/2013,Painted Cave,,ADFA,,Sample #1,126,104.7,67.3,58.7,37.4,21.3,0.57,,,,
8/14/2013,Painted Cave,,ADFA,,Sample #2,100.5,88.7,67.6,32.9,21.1,11.8,0.56,,,,
8/14/2013,Painted Cave,,ADFA,,Sample #3,135.7,111.4,68.7,67,42.7,24.3,0.57,,,,
8/14/2013,Painted Cave,,ADFA,,Sample #4,107.7,93.7,68.4,39.3,25.3,14,0.55,,,,
8/14/2013,Painted Cave,,CEME,,Sample #1,133.7,111,68.3,65.4,42.7,22.7,0.53,,,,
8/14/2013,Painted Cave,,CEME,,Sample #2,105.7,91.3,68.6,37.1,22.7,14.4,0.63,,,,
8/14/2013,Painted Cave,,CEME,,Sample #3,125.2,105.8,68.2,57,37.6,19.4,0.52,,,,
8/14/2013,Painted Cave,,CEME,,Sample #4,108.2,95,68.7,39.5,26.3,13.2,0.5,,,,
8/14/2013,Tunnel Road,,ADFA,,Sample #1,112.3,94.9,68.3,44,26.6,17.4,0.65,,,,
8/14/2013,Tunnel Road,,ADFA,,Sample #2,112.9,95.8,67.5,45.4,28.3,17.1,0.6,,,,
8/14/2013,Tunnel Road,,CEBE,,Sample #1,115.1,98.4,68.4,46.7,30,16.7,0.56,,,,
8/14/2013,Tunnel Road,,CEBE,,Sample #2,111.4,95.8,68.1,43.3,27.7,15.6,0.56,,,,
9/4/2013,Painted Cave,,ADFA,,Sample #1,99.9,87.6,67.4,32.5,20.2,12.3,0.61,,,,
9/4/2013,Painted Cave,,ADFA,,Sample #2,97.1,86.4,67.6,29.5,18.8,10.7,0.57,,,,
9/4/2013,Painted Cave,,ADFA,,Sample #3,119.7,101,68.8,50.9,32.2,18.7,0.58,,,,
9/4/2013,Painted Cave,,ADFA,,Sample #4,93.8,85.4,68.4,25.4,17,8.4,0.49,,,,
9/4/2013,Painted Cave,,CEME,,Sample #1,135.8,114,68.3,67.5,45.7,21.8,0.48,,,,
9/4/2013,Painted Cave,,CEME,,Sample #2,119.2,104.1,68.4,50.8,35.7,15.1,0.42,Yes,,,
9/4/2013,Painted Cave,,CEME,,Sample #3,97.6,88.7,68.3,29.3,20.4,8.9,0.44,Yes,,,
9/4/2013,Painted Cave,,CEME,,Sample #4,101.3,91.2,68.7,32.6,22.5,10.1,0.45,Yes,,,
9/4/2013,Tunnel Road,,ADFA,,Sample #1,119.1,99.6,68.3,50.8,31.3,19.5,0.62,,,,
9/4/2013,Tunnel Road,,ADFA,,Sample #2,100.5,88.3,67.5,33,20.8,12.2,0.59,,,,
9/4/2013,Tunnel Road,,CEBE,,Sample #1,98.5,88.5,68.4,30.1,20.1,10,0.5,,,,
9/4/2013,Tunnel Road,,CEBE,,Sample #2,123,104.3,68.1,54.9,36.2,18.7,0.52,,,,
9/18/2013,Painted Cave,,ADFA,,Sample #1,94.3,87.2,67.4,26.9,19.8,7.1,0.36,Yes,,,
9/18/2013,Painted Cave,,ADFA,,Sample #2,97.4,89.7,67.6,29.8,22.1,7.7,0.35,Yes,,,
9/18/2013,Painted Cave,,ADFA,,Sample #3,95.7,88.5,68.8,26.9,19.7,7.2,0.37,Yes,,,
9/18/2013,Painted Cave,,ADFA,,Sample #4,94.7,88.1,68.4,26.3,19.7,6.6,0.34,Yes,,,
9/18/2013,Painted Cave,,CEME,,Sample #1,98.5,93,68.3,30.2,24.7,5.5,0.22,Yes,,,
9/18/2013,Painted Cave,,CEME,,Sample #2,98.9,93.3,68.5,30.4,24.8,5.6,0.23,Yes,,,
9/18/2013,Painted Cave,,CEME,,Sample #3,108.9,102.1,68.3,40.6,33.8,6.8,0.2,Yes,,,
9/18/2013,Painted Cave,,CEME,,Sample #4,104.2,97.8,68.7,35.5,29.1,6.4,0.22,Yes,,,
9/18/2013,Tunnel Road,,ADFA,,Sample #1,99.1,90.7,68.3,30.8,22.4,8.4,0.38,Yes,,,
9/18/2013,Tunnel Road,,ADFA,,Sample #2,100.2,92.2,67.4,32.8,24.8,8,0.32,Yes,,,
9/18/2013,Tunnel Road,,CEBE,,Sample #1,93.2,86.9,68.4,24.8,18.5,6.3,0.34,Yes,,,
9/18/2013,Tunnel Road,,CEBE,,Sample #2,93.3,86.1,68.1,25.2,18,7.2,0.4,Yes,,,
10/2/2013,Painted Cave,,ADFA,,Sample #1,130,122,67.4,62.6,54.6,8,0.15,Yes,,,
10/2/2013,Painted Cave,,ADFA,,Sample #2,118.9,108.7,67.6,51.3,41.1,10.2,0.25,Yes,,,
10/2/2013,Painted Cave,,ADFA,,Sample #3,123.7,115.6,68.8,54.9,46.8,8.1,0.17,Yes,,,
10/2/2013,Painted Cave,,ADFA,,Sample #4,123.7,118.6,68.4,55.3,50.2,5.1,0.1,Yes,,,
10/2/2013,Painted Cave,,CEME,,Sample #1,108.2,104.5,68.4,39.8,36.1,3.7,0.1,Yes,,,
10/2/2013,Painted Cave,,CEME,,Sample #2,107.9,102.5,68.5,39.4,34,5.4,0.16,Yes,,,
10/2/2013,Painted Cave,,CEME,,Sample #3,117.9,112.6,68.3,49.6,44.3,5.3,0.12,Yes,,,
10/2/2013,Painted Cave,,CEME,,Sample #4,116,111.2,68.7,47.3,42.5,4.8,0.11,Yes,,,
10/2/2013,Tunnel Road,,ADFA,,Sample #1,101.9,95.3,68.3,33.6,27,6.6,0.24,Yes,,,
10/2/2013,Tunnel Road,,ADFA,,Sample #2,101,94.8,67.4,33.6,27.4,6.2,0.23,Yes,,,
10/2/2013,Tunnel Road,,CEBE,,Sample #1,101.3,93.5,68.4,32.9,25.1,7.8,0.31,Yes,,,
10/2/2013,Tunnel Road,,CEBE,,Sample #2,104.7,98,68.1,36.6,29.9,6.7,0.22,Yes,,,
10/16/2013,Painted Cave,,ADFA,,Sample #1,117.1,110.9,67.4,49.7,43.5,6.2,0.14,Yes,,,
10/16/2013,Painted Cave,,ADFA,,Sample #2,101.8,94.1,67.6,34.2,26.5,7.7,0.29,Yes,,,
10/16/2013,Painted Cave,,ADFA,,Sample #3,106.6,98.8,68.8,37.8,30,7.8,0.26,Yes,,,
10/16/2013,Painted Cave,,ADFA,,Sample #4,108.4,101.4,68.4,40,33,7,0.21,Yes,,,
10/16/2013,Painted Cave,,CEME,,Sample #1,102.2,97,68.4,33.8,28.6,5.2,0.18,Yes,,,
10/16/2013,Painted Cave,,CEME,,Sample #2,101.6,96.3,68.5,33.1,27.8,5.3,0.19,Yes,,,
10/16/2013,Painted Cave,,CEME,,Sample #3,99.9,94.4,68.3,31.6,26.1,5.5,0.21,Yes,,,
10/16/2013,Painted Cave,,CEME,,Sample #4,109,103,68.7,40.3,34.3,6,0.17,Yes,,,
10/16/2013,Tunnel Road,,ADFA,,Sample #1,95.8,90.3,68.3,27.5,22,5.5,0.25,Yes,,,
10/16/2013,Tunnel Road,,ADFA,,Sample #2,105.2,98.7,67.4,37.8,31.3,6.5,0.21,Yes,,,
10/16/2013,Tunnel Road,,CEBE,,Sample #1,87.9,83.6,68.4,19.5,15.2,4.3,0.28,Yes,,,
10/16/2013,Tunnel Road,,CEBE,,Sample #2,112.4,104.6,68.1,44.3,36.5,7.8,0.21,Yes,,,
10/31/2013,Painted Cave,,ADFA,,Sample #1,112.7,95.7,67.4,45.3,28.3,17,0.6,,,,
10/31/2013,Painted Cave,,ADFA,,Sample #2,104.1,90.4,67.7,36.4,22.7,13.7,0.6,,,,
10/31/2013,Painted Cave,,ADFA,,Sample #3,124,104.7,68.7,55.3,36,19.3,0.54,,,,
10/31/2013,Painted Cave,,ADFA,,Sample #4,93.7,84.9,68.5,25.2,16.4,8.8,0.54,,,,
10/31/2013,Painted Cave,,CEME,,Sample #1,106.3,94.1,68.4,37.9,25.7,12.2,0.47,,,,
10/31/2013,Painted Cave,,CEME,,Sample #2,104.3,92.9,68.5,35.8,24.4,11.4,0.47,,,,
10/31/2013,Painted Cave,,CEME,,Sample #3,104.3,92.2,68.3,36,23.9,12.1,0.51,,,,
10/31/2013,Painted Cave,,CEME,,Sample #4,109.9,97.3,68.8,41.1,28.5,12.6,0.44,Yes,,,
10/31/2013,St Mary's,,CEME,,Sample #1,101.2,90.3,68.5,32.7,21.8,10.9,0.5,,,,
10/31/2013,St Mary's,,CEME,,Sample #2,98.7,87.4,68.2,30.5,19.2,11.3,0.59,,,,
10/31/2013,Tunnel Road,,CEME,,Sample #1,113,95.8,68.6,44.4,27.2,17.2,0.63,,,,
10/31/2013,Tunnel Road,,CEME,,Sample #2,99.2,87.5,67.4,31.8,20.1,11.7,0.58,,,,
11/14/2013,Painted Cave,,ADFA,,Sample #1,106.9,92.4,67.4,39.5,25,14.5,0.58,,,,
11/14/2013,Painted Cave,,ADFA,,Sample #2,98.6,87.8,67.7,30.9,20.1,10.8,0.54,,,,
11/14/2013,Painted Cave,,ADFA,,Sample #3,110.5,97.1,68.7,41.8,28.4,13.4,0.47,,,,
11/14/2013,Painted Cave,,ADFA,,Sample #4,112,98.5,68.4,43.6,30.1,13.5,0.45,Yes,,,
11/14/2013,Painted Cave,,CEME,,Sample #1,98.1,88.8,68.3,29.8,20.5,9.3,0.45,,,,
11/14/2013,Painted Cave,,CEME,,Sample #2,108.5,96,68.4,40.1,27.6,12.5,0.45,,,,
11/14/2013,Painted Cave,,CEME,,Sample #3,111,97.1,68.3,42.7,28.8,13.9,0.48,,,,
11/14/2013,Painted Cave,,CEME,,Sample #4,106.9,95.8,68.8,38.1,27,11.1,0.41,Yes,,,
11/14/2013,Tunnel Road,,ADFA,,Sample #1,116.1,97.5,68.5,47.6,29,18.6,0.64,,,,
11/14/2013,Tunnel Road,,ADFA,,Sample #2,106.5,92.3,67.4,39.1,24.9,14.2,0.57,,,,
11/14/2013,Tunnel Road,,CEBE,,Sample #1,90.1,81.9,68.3,21.8,13.6,8.2,0.6,,,,
11/14/2013,Tunnel Road,,CEBE,,Sample #2,109.8,95,67.9,41.9,27.1,14.8,0.55,,,,
11/25/2013,Painted Cave,,ADFA,,Sample #1,105.5,90.6,67.3,38.2,23.3,14.9,0.64,,,,
11/25/2013,Painted Cave,,ADFA,,Sample #2,100.6,87.8,67.7,32.9,20.1,12.8,0.64,,,,
11/25/2013,Painted Cave,,ADFA,,Sample #3,100.7,88.5,68.7,32,19.8,12.2,0.62,,,,
11/25/2013,Painted Cave,,ADFA,,Sample #4,112.3,95.6,68.4,43.9,27.2,16.7,0.61,,,,
11/25/2013,Painted Cave,,CEME,,Sample #1,100.9,86.4,68.3,32.6,18.1,14.5,0.8,,,,
11/25/2013,Painted Cave,,CEME,,Sample #2,104.2,88,68.4,35.8,19.6,16.2,0.83,,,,
11/25/2013,Painted Cave,,CEME,,Sample #3,100.1,87.2,68.3,31.8,18.9,12.9,0.68,,,,
11/25/2013,Painted Cave,,CEME,,Sample #4,115.2,96,68.8,46.4,27.2,19.2,0.71,,,,
11/25/2013,Tunnel Road,,ADFA,,Sample #1,114.3,96.3,68.2,46.1,28.1,18,0.64,,,,
11/25/2013,Tunnel Road,,ADFA,,Sample #2,101.4,88.3,67.4,34,20.9,13.1,0.63,,,,
11/25/2013,Tunnel Road,,CEBE,,Sample #1,102.6,89.1,68.3,34.3,20.8,13.5,0.65,,,,
11/25/2013,Tunnel Road,,CEBE,,Sample #2,106.7,90.6,68.1,38.6,22.5,16.1,0.72,,,,
12/12/2013,Painted Cave,,ADFA,,Sample #1,111.6,94.3,67.3,44.3,27,17.3,0.64,,,,
12/12/2013,Painted Cave,,ADFA,,Sample #2,116.1,98,67.7,48.4,30.3,18.1,0.6,,,,
12/12/2013,Painted Cave,,ADFA,,Sample #3,94.5,84.2,68.7,25.8,15.5,10.3,0.66,,,,
12/12/2013,Painted Cave,,ADFA,,Sample #4,101.7,88.5,68.4,33.3,20.1,13.2,0.66,,,,
12/12/2013,Painted Cave,,CEME,,Sample #1,112,93.7,68.3,43.7,25.4,18.3,0.72,,,,
12/12/2013,Painted Cave,,CEME,,Sample #2,112.2,94.4,68.5,43.7,25.9,17.8,0.69,,,,
12/12/2013,Painted Cave,,CEME,,Sample #3,109.7,92.2,68.3,41.4,23.9,17.5,0.73,,,,
12/12/2013,Painted Cave,,CEME,,Sample #4,111.8,92.8,68.7,43.1,24.1,19,0.79,,,,
12/12/2013,Tunnel Road,,ADFA,,Sample #1,121.7,101.1,68.3,53.4,32.8,20.6,0.63,,,,
12/12/2013,Tunnel Road,,ADFA,,Sample #2,96.8,85.9,68.1,28.7,17.8,10.9,0.61,,,,
12/12/2013,Tunnel Road,,CEBE,,Sample #1,127.3,104.4,68.3,59,36.1,22.9,0.63,,,,
12/12/2013,Tunnel Road,,CEBE,,Sample #2,100.5,87.7,67.4,33.1,20.3,12.8,0.63,,,,
12/31/2013,Painted Cave,,ADFA,,Sample #1,100.8,87.5,67.3,33.5,20.2,13.3,0.66,,,,
12/31/2013,Painted Cave,,ADFA,,Sample #2,97.6,86.1,67.7,29.9,18.4,11.5,0.63,,,,
12/31/2013,Painted Cave,,ADFA,,Sample #3,97.4,86.4,68.7,28.7,17.7,11,0.62,,,,
12/31/2013,Painted Cave,,ADFA,,Sample #4,94.3,84.3,68.4,25.9,15.9,10,0.63,,,,
12/31/2013,Painted Cave,,CEME,,Sample #1,94.6,83.9,68.3,26.3,15.6,10.7,0.69,,,,
12/31/2013,Painted Cave,,CEME,,Sample #2,111.6,92.3,68.4,43.2,23.9,19.3,0.81,,,,
